gridnum,model,iterations,score
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
308,dual,250,0
308,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,0
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
401,mc,250,-1
401,dual,250,0
